Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
469.01,40.0,41.62,14.452128410340013,6.58021741443119e-13,14.452128410339355
470.01,40.0,41.652,14.432712793350875,6.58021741443119e-13,14.43271279335022
471.01,40.0,41.685,14.430096745491683,6.58021741443119e-13,14.430096745491028
472.01,40.0,41.652,14.443291425705612,6.58021741443119e-13,14.443291425704956
473.01,40.0,41.588,14.445934295654954,6.58021741443119e-13,14.445934295654297
474.01,40.0,41.588,14.424110054970445,6.58021741443119e-13,14.424110054969788
475.0,40.0,41.556,14.409041404724778,6.58021741443119e-13,14.40904140472412
476.0,40.0,41.556,14.399539232254686,6.58021741443119e-13,14.399539232254028
477.0,40.0,41.556,14.389894008637132,6.58021741443119e-13,14.389894008636476
478.01,40.0,41.491,14.393717050553024,6.58021741443119e-13,14.393717050552368
479.01,40.0,41.556,14.383081197739305,6.58021741443119e-13,14.383081197738647
480.01,40.0,41.523,14.382315874100389,6.58021741443119e-13,14.382315874099731
481.01,40.0,41.523,14.392175674439134,6.58021741443119e-13,14.392175674438477
482.01,40.0,41.491,14.385697245598497,6.58021741443119e-13,14.38569724559784
483.01,40.0,41.491,14.38004136085576,6.58021741443119e-13,14.380041360855104
484.01,40.0,41.556,14.370521306992234,6.58021741443119e-13,14.370521306991575
485.01,40.0,41.556,14.386310577393235,6.58021741443119e-13,14.386310577392578
486.01,40.0,41.491,14.402947425842942,6.58021741443119e-13,14.402947425842283
487.01,40.0,41.491,14.388306140900315,6.58021741443119e-13,14.388306140899658
488.01,40.0,41.491,14.367885589600268,6.58021741443119e-13,14.36788558959961
489.01,40.0,41.427,14.366564154625596,6.58021741443119e-13,14.36656415462494
490.01,40.0,41.491,14.347829818726243,6.58021741443119e-13,14.347829818725586
491.01,40.0,41.459,14.345101118088426,6.58021741443119e-13,14.345101118087769
492.01,40.0,41.459,14.361602067948043,6.58021741443119e-13,14.361602067947388
493.01,40.0,41.427,14.351098537445726,6.58021741443119e-13,14.351098537445068
494.01,40.0,41.395,14.341043829918563,6.58021741443119e-13,14.341043829917908
495.01,40.0,41.362,14.32014226913518,6.58021741443119e-13,14.32014226913452
496.01,40.0,41.33,14.301200509072007,6.58021741443119e-13,14.30120050907135
497.01,40.0,41.395,14.282235503197374,6.58021741443119e-13,14.282235503196716
498.01,40.0,41.362,14.29440379142827,6.58021741443119e-13,14.294403791427612
499.01,40.0,41.395,14.31143760681218,6.58021741443119e-13,14.311437606811523
500.01,40.0,41.266,14.309440255165756,6.58021741443119e-13,14.3094402551651
501.0,40.0,41.266,14.281808137894334,6.58021741443119e-13,14.281808137893677
502.01,40.0,41.33,14.22957658767766,6.58021741443119e-13,14.229576587677002
503.01,40.0,41.233,14.255865812302291,6.58021741443119e-13,14.255865812301636
504.0,40.0,41.233,14.25309598445958,6.58021741443119e-13,14.253095984458923
505.0,40.0,41.298,14.216523170471849,6.58021741443119e-13,14.216523170471191
506.01,40.0,41.233,14.24354553222722,6.58021741443119e-13,14.243545532226562
507.0,40.0,41.266,14.249371290207566,6.58021741443119e-13,14.24937129020691
508.0,40.0,41.33,14.230967760086717,6.58021741443119e-13,14.23096776008606
509.0,40.0,41.169,14.26277160644597,6.58021741443119e-13,14.262771606445312
510.01,40.0,41.233,14.23520207405156,6.58021741443119e-13,14.235202074050903
511.01,40.0,41.201,14.188857078552903,6.58021741443119e-13,14.188857078552246
512.01,40.0,41.169,14.207267761231126,6.58021741443119e-13,14.207267761230469
513.01,40.0,41.169,14.184833765030564,6.58021741443119e-13,14.184833765029907
514.01,40.0,41.137,14.173575639725389,6.58021741443119e-13,14.173575639724731
515.01,40.0,41.104,14.162939786911668,6.58021741443119e-13,14.16293978691101
516.01,40.0,41.201,14.137741327286424,6.58021741443119e-13,14.137741327285768
517.0,40.0,41.137,14.15948688983983,6.58021741443119e-13,14.159486889839172
518.01,40.0,41.266,14.180606603623094,6.58021741443119e-13,14.180606603622437
519.0,40.0,41.104,14.197672605515184,6.58021741443119e-13,14.197672605514526
520.01,40.0,41.104,14.1918700933463,6.58021741443119e-13,14.191870093345642
521.0,40.0,41.104,14.115625619888965,6.58021741443119e-13,14.115625619888306
522.0,40.0,41.008,14.120054841042222,6.58021741443119e-13,14.120054841041563
523.01,40.0,41.072,14.086107015610398,6.58021741443119e-13,14.08610701560974
524.01,40.0,41.072,14.070902466774644,6.58021741443119e-13,14.070902466773989
525.01,40.0,40.976,14.106525778771104,6.58021741443119e-13,14.106525778770449
526.01,40.0,40.976,14.06548976898259,6.58021741443119e-13,14.065489768981934
527.01,40.0,41.008,14.019237756729783,6.58021741443119e-13,14.019237756729126
528.01,40.0,41.04,14.037614464760484,6.58021741443119e-13,14.037614464759828
529.02,40.0,40.943,14.072985649109544,6.58021741443119e-13,14.072985649108888
530.01,40.0,40.879,14.039867520332994,6.58021741443119e-13,14.039867520332336
531.01,40.0,40.879,13.952136039734544,6.58021741443119e-13,13.952136039733888
532.01,40.0,40.943,13.932988643646896,6.58021741443119e-13,13.93298864364624
533.01,40.0,40.879,13.983188867569629,6.58021741443119e-13,13.98318886756897
534.0,40.0,40.911,13.977577686310472,6.58021741443119e-13,13.977577686309814
535.01,40.0,40.879,13.958578705788316,6.58021741443119e-13,13.95857870578766
536.0,40.0,40.911,13.95544588565892,6.58021741443119e-13,13.955445885658264
537.0,40.0,40.943,13.957196474075976,6.58021741443119e-13,13.957196474075316
538.0,40.0,40.847,13.986741900444688,6.58021741443119e-13,13.98674190044403
539.0,40.0,40.911,13.937466144562425,6.58021741443119e-13,13.937466144561768
540.01,40.0,40.814,13.932437896729173,6.58021741443119e-13,13.932437896728516
541.0,40.0,40.75,13.914282917977037,6.58021741443119e-13,13.91428291797638
542.01,40.0,40.847,13.862822055817308,6.58021741443119e-13,13.86282205581665
543.0,40.0,40.814,13.885227441788375,6.58021741443119e-13,13.88522744178772
544.01,40.0,40.782,13.90745401382512,6.58021741443119e-13,13.907454013824465
545.0,40.0,40.686,13.879716396332444,6.58021741443119e-13,13.879716396331789
546.0,40.0,40.686,13.823052048683824,6.58021741443119e-13,13.823052048683168
547.0,40.0,40.782,13.801002502442064,6.58021741443119e-13,13.801002502441406
548.01,40.0,40.718,13.848763704300584,6.58021741443119e-13,13.848763704299929
549.0,40.0,40.75,13.853682875633895,6.58021741443119e-13,13.85368287563324
550.01,40.0,40.686,13.843270540238084,6.58021741443119e-13,13.843270540237429
551.01,40.0,40.653,13.826111555100145,6.58021741443119e-13,13.826111555099487
