Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
286.0,48.0,50.582,35.74715123670854,50.74715123670854,-15.0
287.0,48.0,50.621,35.74715123670854,50.74715123670854,-15.0
288.0,48.0,50.902,35.74715123670854,50.74715123670854,-15.0
289.0,48.0,50.812,35.74715123670854,50.74715123670854,-15.0
290.0,48.0,51.041,31.354152199357166,46.354152199357166,-15.0
291.0,48.0,50.925,31.354152199357166,46.354152199357166,-15.0
292.0,48.0,51.253,31.354152199357166,46.354152199357166,-15.0
293.0,48.0,51.083,31.354152199357166,46.354152199357166,-15.0
294.0,48.0,51.212,31.354152199357166,46.354152199357166,-15.0
295.0,48.0,51.221,27.285233274602916,42.285233274602916,-15.0
296.0,48.0,51.344,27.285233274602916,42.285233274602916,-15.0
297.0,48.0,51.416,27.285233274602916,42.285233274602916,-15.0
298.0,48.0,51.556,27.285233274602916,42.285233274602916,-15.0
299.0,48.0,51.32,27.285233274602916,42.285233274602916,-15.0
300.0,28.0,51.416,0.0,7.988374189112297e-13,-15.0
301.0,28.0,51.478,0.0,7.988374189112297e-13,-15.0
302.0,28.0,51.584,0.0,7.988374189112297e-13,-14.999999105930328
303.0,28.0,51.497,0.0,7.988374189112297e-13,-14.999999105930328
304.0,28.0,51.749,0.0,7.988374189112297e-13,-14.999997317790985
305.0,28.0,51.477,0.0,7.988374189112297e-13,-14.999995529651642
306.0,28.0,51.694,0.0,7.988374189112297e-13,-14.999990165233612
307.0,28.0,51.55,0.0,7.988374189112297e-13,-14.999984800815582
308.0,28.0,51.7,0.0,7.988374189112297e-13,-14.999968707561493
309.0,28.0,51.531,0.0,7.988374189112297e-13,-14.999949932098389
310.0,28.0,51.848,0.0,7.988374189112297e-13,-14.99990165233612
311.0,28.0,51.632,0.0,7.988374189112297e-13,-14.999860525131226
312.0,28.0,51.818,0.0,7.988374189112297e-13,-14.999755918979645
313.0,28.0,51.786,0.0,7.988374189112297e-13,-14.999674558639526
314.0,28.0,51.721,0.0,7.988374189112297e-13,-14.999558329582214
315.0,28.0,51.593,0.0,7.988374189112297e-13,-14.999425113201141
316.0,28.0,51.87,0.0,7.988374189112297e-13,-14.9992436170578
317.0,28.0,51.686,0.0,7.988374189112297e-13,-14.999087154865265
318.0,28.0,51.697,0.0,7.988374189112297e-13,-14.998826086521149
319.0,28.0,51.744,0.0,7.988374189112297e-13,-14.99847561120987
320.0,28.0,51.563,0.0,7.988374189112297e-13,-14.998058080673218
321.0,28.0,51.681,0.0,7.988374189112297e-13,-14.99741792678833
322.0,28.0,51.487,0.0,7.988374189112297e-13,-14.996642768383026
323.0,28.0,51.555,0.0,7.988374189112297e-13,-14.99560922384262
324.0,28.0,51.273,0.0,7.988374189112297e-13,-14.994195699691772
325.0,28.0,51.239,0.0,7.988374189112297e-13,-14.992416501045227
326.0,28.0,51.1,0.0,7.988374189112297e-13,-14.990547895431519
327.0,28.0,50.833,0.0,7.988374189112297e-13,-14.988078474998474
328.0,28.0,51.137,0.0,7.988374189112297e-13,-14.984630048274994
329.0,28.0,50.808,0.0,7.988374189112297e-13,-14.983009994029999
330.0,28.0,50.798,0.0,7.988374189112297e-13,-14.978366196155548
331.0,28.0,50.657,0.0,7.988374189112297e-13,-14.974756836891174
332.0,28.0,50.669,0.0,7.988374189112297e-13,-14.969521164894104
333.0,28.0,50.446,0.0,7.988374189112297e-13,-14.964583218097687
334.0,28.0,50.368,0.0,7.988374189112297e-13,-14.956413209438324
335.0,28.0,50.159,0.0,7.988374189112297e-13,-14.948485493659973
336.0,28.0,50.096,0.0,7.988374189112297e-13,-14.93703693151474
337.0,28.0,50.003,0.0,7.988374189112297e-13,-14.926059544086456
338.0,28.0,50.033,0.0,7.988374189112297e-13,-14.912819266319275
339.0,28.0,49.913,0.0,7.988374189112297e-13,-14.901735484600067
340.0,28.0,49.663,0.0,7.988374189112297e-13,-14.869264662265778
